,potential,Predicted fluorescence,Observed fluorescence
77,-3.392813,1.4093113,1.3037586319
78,-0.50499696,1.3924506,1.30121370595
79,-1.8771706,1.4357466,1.39775935577
80,-1.4811132,1.4278921,1.47204344852
81,-4.1009426,1.3950032,1.50417765631
82,-3.131407,1.4153491,1.30022633628
83,-1.6439915,1.432753,1.77992964219
84,-1.0192188,1.3991652,1.30103054556
85,-1.7311375,1.4343632,1.30349021433
86,-0.83962834,1.3845437,1.58716537193
87,-0.59452313,1.3792058,1.48065183115
88,-1.1396306,1.4086633,1.30103115069
89,-1.1282458,1.4078127,1.4406561006
90,-0.8821394,1.387822,1.30109704353
91,-1.2961414,1.4190452,1.29860368857
92,-2.0100787,1.4358046,1.30073205567
93,-0.12540573,1.8720573,1.30017793149
94,-0.53726214,1.3859814,1.40366057507
95,-0.21757561,1.6468073,1.69486495289
96,-2.428514,1.4309022,1.30102990403
97,-0.6473645,1.3768593,1.30103059876
98,-0.9321012,1.3919035,1.63803251521
99,-1.2420113,1.4157463,1.47476422266
100,-4.8771763,1.3836663,1.60960521415
101,-4.035065,1.3961767,1.29928830909
102,-0.2819239,1.5424901,1.30108740584
103,-1.8416271,1.4355482,1.30111760907
104,0.74153334,3.6054022,3.62198653803
105,-1.2189479,1.4142444,1.73447109343
106,-1.000695,1.39763,1.48476659743
107,0.80567443,3.6207533,3.25948468468
108,0.15155047,2.8862846,3.1258847579
109,-1.1910634,1.4123541,1.3010335692
110,0.5028412,3.4989028,3.70742537936
111,0.50436777,3.4999828,3.36564323399
112,0.8053433,3.6206825,3.62263242738
113,0.57579416,3.5431798,3.39027309907
114,-0.115915865,1.9006948,1.71978756158
115,-0.86950094,1.3868226,1.30103080583
116,0.7478748,3.607082,3.42027813427
117,0.57337564,3.5419254,3.3723560441
118,-1.4430649,1.4263746,1.43856187745
119,0.33109787,3.3126953,2.86543426677
120,-2.412152,1.4311949,1.5180387601
121,0.35436365,3.3474782,3.23686909081
122,-2.7815316,1.4235328,1.3010299869
123,0.37135032,3.370583,2.95813544278
124,-1.1715164,1.4109817,1.51341025655
125,-2.3216758,1.4326979,1.29944449694
126,-2.812756,1.4228178,1.30102999748
127,-1.0513873,1.4017966,1.30011652546
128,-0.7750799,1.3802367,1.90496398389
129,-0.5256454,1.3880564,1.3669390598
130,-0.18358976,1.7187684,1.30110168176
131,-0.82248724,1.3833036,1.70287431146
132,-1.3318708,1.4210461,1.30103006203
133,-1.2874086,1.4185346,1.3039240651
134,-0.9408265,1.3926297,1.51226706438
135,-0.7144434,1.3774698,1.30103057057
136,-1.67026,1.4333059,1.30103036567
137,-2.972194,1.4190999,1.43431609839
138,-1.4781063,1.4277778,1.30121325274
139,-0.24909776,1.5908333,1.51970306654
140,-1.7526712,1.4346658,1.42047998004
141,-1.7866282,1.4350706,1.85666515928
142,-0.5866078,1.3798441,1.3010299867
143,-0.35176522,1.4677907,1.30710230456
144,-2.4415646,1.4306645,1.30449609525
145,-2.1345127,1.435026,1.54996130401
146,-1.1532681,1.4096667,1.5120519074
147,-0.7000098,1.3770787,1.456770366
148,-0.48194605,1.3985583,1.50397143011
149,-2.9481153,1.419666,1.57918128077
150,-0.8264439,1.3835847,1.72657108566
151,-3.3256621,1.4108369,1.30167037995
152,-1.6306229,1.4324481,1.30103092161
153,-1.0133517,1.39868,1.30103073363
154,-0.8836393,1.3879417,1.30103173305
155,-0.7337237,1.3781705,1.30103003596
156,0.49169368,3.4907854,3.19707238525
157,-0.3592771,1.4616687,1.5435559527
158,-0.7964727,1.3815451,1.30103145741
159,-1.8516707,1.4356127,1.30259846561
160,0.4594738,3.4648726,3.27397987786
161,0.46413463,3.4688618,3.53553980617
162,-1.144578,1.4090292,1.30103015625
163,-1.0366404,1.4005966,1.30102764023
164,0.35373446,3.3465865,3.3556747594
165,-0.5957158,1.379117,1.44856590747
166,-0.867585,1.3866725,1.30145084031
167,-1.2618415,1.416992,1.38355012529
168,-1.0527732,1.4019085,1.30103030961
169,0.9020749,3.6383228,3.62014772495
170,0.87132895,3.6333115,3.67286493602
171,0.9600108,3.646547,3.55112318874
172,0.85976154,3.6312935,3.64394651319
173,0.62444407,3.5658846,3.43348957671
174,0.86901784,3.6329143,3.72171077169
175,-1.5446758,1.4300953,1.30103019759
176,0.8031925,3.6202216,3.43523387691
177,0.45819515,3.463763,3.44771046037
178,1.1398327,3.6648223,3.7907563284
179,1.0234184,3.6540527,3.82610667146
180,0.3899072,3.3938,3.13125394789
181,0.4587317,3.4642293,3.7126156176
182,-0.30540472,1.513462,1.39564066471
183,0.6742373,3.5848987,3.21388846924
184,0.81923395,3.6235793,3.71981950896
185,1.1753516,3.6675174,3.64005210149
186,0.8480716,3.6291742,3.60212333529
187,1.0934553,3.6609242,3.81777586996
188,0.7370882,3.6042016,3.6957081684
189,1.1344628,3.6643941,3.65880546167
190,0.9929839,3.6506221,3.90820719597
191,0.6087481,3.5590544,3.38927533163
192,-0.75910395,1.3793583,1.30407243335
193,0.9692064,3.6477237,3.47352185984
194,0.88561743,3.635702,3.52397426625
195,0.9196879,3.6409805,3.64454179999
196,0.9225076,3.6413925,3.73531040042
197,0.7660325,3.6116831,3.65496797388
198,0.7272255,3.6014657,3.77188134891
199,0.9177663,3.6406977,3.68353158031
200,0.49499828,3.4932344,3.49141379227
201,1.0601673,3.6578214,3.7264318255
202,0.7278084,3.6016302,3.40397878377
203,0.6030982,3.556486,3.5262186196
204,-1.200171,1.4129803,1.59653141337
205,-0.24593914,1.5960022,1.39712953262
206,-1.4045906,1.4246832,1.61676852957
207,-0.43128088,1.4174311,1.30105053133
208,-0.4308698,1.4176198,1.37575465894
209,0.7096103,3.5963233,3.52679820865
210,-0.20855963,1.6646823,1.30064700253
211,0.5390485,3.5226433,3.4560401372
212,-0.15293819,1.7947087,3.41765442909
213,0.5092616,3.5033963,3.59528475477
214,0.46956128,3.4733999,3.56010432452
215,-0.99301285,1.3969901,1.71159580469
216,0.19891375,3.0292542,3.20018542016
217,0.5174039,3.5089123,3.13291442428
218,0.5468968,3.527308,3.42426246057
219,0.53526324,3.5203354,3.57752671836
220,0.07144922,2.5987346,1.30102995303
221,0.55139273,3.5299094,3.3566208833
222,0.5376361,3.5217865,3.4771682299
223,0.31995344,3.294651,3.30648443665
224,0.31718534,3.290023,3.53442830471
225,-2.4141467,1.4311595,1.29787111416
226,0.31065422,3.2788677,3.23606006864
227,0.5685827,3.5394013,3.42887263244
228,-0.7820059,1.3806448,1.30102997707
229,0.30150682,3.2626715,3.38873766744
230,-0.45315063,1.4082646,1.39462465253
231,-0.42627183,1.4197744,1.30106052292
232,-0.43748027,1.4146607,1.4661704721
233,0.42594573,3.4334915,3.38545774983
234,1.0282745,3.654573,3.87501711191
235,1.2027752,3.6694486,3.86474260964
236,-1.9743149,1.4358877,1.87956130614
237,0.9256641,3.6418498,3.57352529334
238,0.7734986,3.6134896,3.67508456462
239,0.7261421,3.601159,3.82494787984
240,0.6912003,3.5905707,3.82193460109
241,1.194942,3.6689093,3.7204889285
242,0.68709344,3.5892313,3.43435069035
243,0.87562436,3.634042,3.77597432689
244,0.67492694,3.5851364,3.73724559811
245,0.5148867,3.5072284,3.53032349741
246,1.079351,3.659643,3.67355632196
247,0.60658777,3.5580795,3.33313532416
248,1.2748652,3.673997,3.74635025101
249,0.46137577,3.4665108,3.49380075075
250,-1.2643874,1.4171487,1.30102998925
251,1.2114975,3.6700377,3.84145262525
252,0.6930396,3.5911639,3.62645692046
253,0.618092,3.563173,3.48678621951
254,1.1083603,3.662228,3.93576984133
255,1.0221081,3.6539109,3.59907764441
256,1.1160727,3.662883,3.79538821949
257,0.8875118,3.6360106,3.69204648974
258,1.0534289,3.6571586,3.81094971047
259,1.0922639,3.6608179,3.66041046152
260,1.1518042,3.665757,3.88101801886
261,0.39382333,3.3984456,3.54570850214
262,1.0904484,3.6606553,3.74068813691
263,1.0947475,3.661039,3.86729104773
264,0.9917297,3.6504745,3.81957202698
265,0.31543568,3.2870677,3.25584155996
266,1.1762853,3.6675856,3.86264326169
267,1.2484753,3.6724126,3.74031900005
268,1.1832631,3.6680875,3.74009173048
269,0.97660977,3.648648,3.6935723983
270,0.9712947,3.6479864,3.69437109107
271,0.65469354,3.5778816,3.64126891394
272,1.0690024,3.658672,3.83644186505
273,1.0126498,3.6528733,3.77081130804
274,1.1547108,3.6659796,3.81661605464
275,1.0427132,3.6560793,3.86890527636
276,-1.1247005,1.4075454,1.49067402494
277,0.52902114,3.516445,3.43970624785
278,0.34797066,3.3382945,3.2638553667
279,-1.1570132,1.4099392,1.55439236535
280,0.2314899,3.1143677,3.19381770369
281,0.5607108,3.5351417,3.55138293988
282,0.8380548,3.6272922,3.75397756308
283,0.758724,3.609867,3.53370762271
284,1.036222,3.6554096,3.62800197314
285,1.0432069,3.6561294,3.76372003725
286,0.6087994,3.5590775,3.57237213576
287,0.9399086,3.6438575,3.8031695031
288,0.41889417,3.4262438,3.49100865059
289,0.3704697,3.36943,3.39163382343
290,0.72855586,3.6018407,3.58807834408
291,1.0174634,3.653405,3.64944266047
292,0.65674347,3.578643,3.65923750092
293,1.2610152,3.6731763,3.58905856068
294,0.7987785,3.6192648,3.45424045361
295,0.5892139,3.5499103,3.34974649437
296,1.2471113,3.6723285,3.88908008472
297,0.22830665,3.1065223,2.98117129927
298,-1.0709715,1.4033703,1.49829385001
299,1.0633876,3.6581337,3.63435528313
300,0.25893366,3.1778922,3.49762730232
301,0.7831761,3.6157613,3.54228295204
302,0.67716545,3.5859048,3.76610755954
303,-0.28249565,1.541731,2.01150242018
304,0.48436546,3.4852216,3.48750485733
305,0.5960025,3.553173,3.43990396642
306,0.82121766,3.6239822,3.57106440472
307,1.171987,3.6672719,3.79810892843
308,0.9839018,3.6495392,3.65622968755
309,-0.5703244,1.3814359,1.30102997528
310,0.6882462,3.5896094,3.76803180611
311,1.1997206,3.6692395,3.74896151783
312,0.8248867,3.6247194,3.61068100899
313,0.7984719,3.6191971,3.56894595732
314,1.2004201,3.6692877,3.66845264699
315,1.1835017,3.6681042,3.66747177784
316,0.42992336,3.4374754,3.29970796743
317,1.1248705,3.6636145,3.65455387352
318,0.48599607,3.486476,3.22719943943
319,0.5092569,3.5033932,3.37226347356
320,0.14094117,2.85123,3.14388314029
321,0.46470875,3.4693472,3.11507597041
322,0.32410383,3.3014803,3.66196094302
323,0.607941,3.5586913,3.55817592809
324,0.86232734,3.631748,3.72482661527
325,0.23637882,3.126221,3.44999040061
326,-0.8987744,1.3891617,1.30103027555
327,0.4408209,3.4480188,3.4311106239
328,0.6814533,3.5873573,3.50204321749
329,0.7343208,3.6034436,3.81443565052
330,1.0511179,3.6569283,3.70452668268
331,0.9634264,3.6469877,3.66587303893
332,0.9490258,3.6450975,3.64432590798
333,0.7065905,3.595407,3.58753539646
334,0.5263668,3.5147579,3.70633585062
335,1.0691326,3.6586845,3.66764015973
336,-0.2631196,1.5690099,1.465359938
337,0.924075,3.6416202,3.57989969835
338,0.823394,3.6244204,3.55158794146
339,-0.6920912,1.3769177,1.61986900566
340,0.78490967,3.61616,3.51250029445
341,1.0738175,3.659127,3.6989210652
342,1.0183825,3.6535056,3.65730134931
343,0.7009418,3.5936646,3.77852979553
344,0.8520554,3.6299055,3.6118926279
345,0.8860474,3.635772,3.56189459711
346,0.49979478,3.4967248,3.304863994
347,0.90271944,3.6384225,3.71590557208
348,0.7876416,3.6167834,3.69859952854
349,0.92973274,3.6424322,3.57813230446
350,0.70891494,3.596113,3.51300584159
351,0.6421061,3.5730655,3.54565834821
352,0.44542617,3.4523165,3.28328180094
353,0.20587465,3.0483468,3.13893437133
354,1.4001801,3.6805246,3.75020918434
355,0.6545328,3.5778213,3.46859139365
356,0.599359,3.554752,3.37530806854
357,0.9008156,3.6381269,3.78987906099
358,1.0194778,3.6536252,3.70587772228
359,0.45445484,3.46048,3.54306550241
360,-0.5984906,1.3789173,1.32845976426
361,0.99801713,3.6512105,3.58898690881
362,-1.8884044,1.4357923,1.5213532067
363,0.6747138,3.5850632,3.72910219957
364,0.82653636,3.6250482,3.62853772818
365,0.6078258,3.558639,3.52253910996
366,0.0040795207,2.3328722,3.22701349532
367,0.30231455,3.264129,3.16115782693
368,0.43199432,3.4395204,3.33150794936
369,0.84222835,3.628084,3.73196928037
370,0.98838097,3.650077,3.55125079944
371,1.099922,3.6614962,3.73742770633
372,0.79356325,3.6181145,3.73828985805
373,0.7700265,3.6126554,3.59030354752
374,-0.44732854,1.4105426,1.76650604868
375,0.64432,3.57393,3.60965251535
376,0.98754936,3.6499774,3.75297491935
377,0.90383214,3.6385944,3.85125237013
378,0.9680621,3.6475792,3.6627881273
379,-1.1236153,1.4074634,1.30103006598
380,1.1995835,3.6692302,3.85726261119
381,1.2260938,3.670998,3.93327382453
382,1.079212,3.65963,3.65992902509
383,1.0861363,3.6602654,3.61774119983
384,0.43548238,3.4429204,3.55152852503
385,-0.34738624,1.471512,1.45268541186
386,-0.90356714,1.3895519,1.55559543586
387,0.77608025,3.614103,3.63328244055
388,-1.1977129,1.4128121,1.30102960842
389,0.7357726,3.6038423,3.5264931604
390,-0.14813751,1.8075742,1.49375848732
391,0.6991586,3.593107,3.68750987243
392,0.9564379,3.6460807,3.57966386122
393,0.5613257,3.5354793,3.57706808102
394,1.0020361,3.651674,3.68798692612
395,0.74328136,3.605869,3.55601491404
396,-0.3145957,1.5032438,1.54571130826
397,0.3948542,3.3996546,3.14335024416
398,1.1071639,3.662125,3.76163493306
399,0.9072455,3.6391182,3.70765505023
400,-1.4934356,1.4283513,1.42945081322
401,0.72455376,3.6007073,3.47191403147
402,0.7559099,3.6091554,3.55567748525
403,0.80785435,3.6212165,3.70334061913
404,-1.3817966,1.4236057,1.30103003386
405,-0.8682987,1.3867283,1.30129103395
406,-0.08123455,2.0135062,1.61873542177
407,-1.1595438,1.4101226,1.30399530635
408,-2.2515707,1.4337078,1.30392135017
409,0.66569257,3.581897,3.48499154886
410,-2.3003685,1.4330205,1.30494483087
411,-1.1024406,1.4058431,1.3000676224
412,-0.2652201,1.5658948,1.81504239187
413,0.57615584,3.5433662,3.67772750923
414,0.6825128,3.5877123,3.57285862738
415,-4.5080223,1.3885025,1.36318277163
416,-0.90516263,1.389682,1.59270943625
417,-0.60198945,1.3786798,1.49019597559
418,-0.9864436,1.396442,1.57510689794
419,0.70845115,3.5959728,3.44704175996
420,-0.56115407,1.3825102,1.30314566627
421,-2.4438052,1.4306234,1.30166370487
422,-1.5823884,1.4312134,1.30110995084
423,0.96256906,3.6468773,3.4680167328
424,0.4784841,3.4806209,3.06512834776
425,0.83169276,3.626063,3.56664983485
426,1.0238881,3.6541035,3.73091579141
427,0.7196049,3.5992825,3.57126829208
428,0.48143524,3.4829447,3.68863333261
429,-3.653185,1.4036378,1.30435751596
430,0.58911437,3.5498617,3.51436627352
431,0.8742208,3.6338043,3.68528156348
432,-0.45595562,1.4072069,1.30117155749
433,0.6694636,3.583234,3.37517168714
434,0.6316915,3.5688934,3.4621693518
435,0.8515598,3.6298153,3.74661668351
436,0.6862219,3.5889444,3.72813231125
437,-5.0076985,1.3821765,1.30102980316
438,-0.81330484,1.3826644,1.67231171677
439,-1.4536402,1.4268117,1.72660355376
440,-0.86064273,1.3861333,1.3034509127
441,0.24650082,3.150016,3.1580199087
442,0.8070795,3.6210525,3.64200984093
443,0.84668803,3.628918,3.61940448763
444,0.24571815,3.1482115,3.36618816298
445,0.015656024,2.378763,3.14135484185
446,-1.4748862,1.4276543,1.30106990421
447,-0.3736273,1.4508512,1.51970303072
448,-2.7514424,1.4242159,1.30261136015
449,0.2926576,3.246349,3.33500895148
450,0.7554472,3.6090374,3.64868736946
451,-1.3499544,1.4220049,1.30102993372
452,0.7164597,3.5983634,3.50554072596
453,0.7064717,3.5953705,3.58706135824
454,0.4759214,3.478577,3.5152216638
455,0.7953309,3.6185067,3.61364350978
456,-2.2819066,1.4332892,1.6304503975
457,-2.5073884,1.4294143,1.59790197521
458,0.13189325,2.820511,2.96682762923
459,0.512913,3.505895,3.29230885145
460,0.7994552,3.6194122,3.64421216773
461,0.95036465,3.6452765,3.62599177925
462,-1.0625336,1.4026952,1.74714548072
463,-0.6416738,1.3769714,1.30266114305
464,0.6612139,3.580283,3.69572058323
465,-2.2552881,1.4336582,1.30102991681
466,-5.779085,1.3753433,1.59133854612
467,-1.8852909,1.4357804,1.30103142945
468,0.41757047,3.4248564,3.5199651517
469,-1.8886871,1.4357933,1.81182624561
470,0.37026846,3.3691657,3.15219610225
471,0.7854154,3.6162755,3.46439471344
472,0.6827242,3.587783,3.49973304808
473,-0.5071087,1.3919569,1.30103070334
474,0.8026466,3.6201038,3.69390274696
475,-0.22551051,1.6317779,1.85727257367
476,-1.2430353,1.4158117,1.57747454562
477,0.18085665,2.9774177,3.25922519676
478,0.4556362,3.4615228,3.37964564095
479,-0.2709903,1.557538,1.79370805272
480,-0.3162513,1.5014678,1.65289690252
481,-0.80386657,1.3820277,1.52219033863
482,-1.3414974,1.4215611,1.30102999008
483,-2.3745823,1.4318438,1.30149298803
484,-1.464428,1.4272454,1.35392529072
485,0.49794668,3.4953887,3.46730374586
486,0.17110421,2.9480414,3.14247417114
487,-1.0252507,1.3996621,1.30103002284
488,-1.1814976,1.4116873,1.34510015475
489,-0.87595093,1.3873303,1.60757996615
490,-0.8840979,1.3879784,1.37753947094
491,1.0605812,3.6578615,3.80129235496
492,0.5612504,3.5354383,3.13974851029
493,0.7280982,3.601712,3.5967721518
494,1.0352457,3.6553075,3.69384335282
495,0.6476543,3.575218,3.5644220374
496,0.61064273,3.5599024,3.66995539387
497,1.4276614,3.681782,3.92790438809
498,-0.96223944,1.3944184,1.46008583555
499,-0.022836179,2.227561,1.69313100384
500,0.9728715,3.648184,3.72508369095
501,-3.781652,1.4010054,1.35688761171
502,0.991939,3.6504993,3.68604899222
503,0.9088821,3.6393676,3.69837112304
504,-1.2225759,1.4144844,1.66158916339
505,-1.4700654,1.4274672,1.48602226657
506,1.085777,3.6602328,3.6432725047
507,1.4200549,3.6814392,3.55581246738
508,1.0140157,3.653025,3.70247051725
509,0.82820505,3.6253784,3.56248787478
510,-5.583936,1.3767877,1.30103048815
511,0.5974228,3.5538437,3.58638604133
512,0.7982327,3.619145,3.39433638684
513,1.2787287,3.6742218,3.69776344597
514,0.73223853,3.6028686,3.49876993737
515,0.70614284,3.5952704,3.66660162821
516,0.8198394,3.6237023,3.66402449105
517,0.48318857,3.484311,3.68031075703
518,-1.1764238,1.4113297,1.59385305855
519,0.64929014,3.5758436,3.56724733113
520,-2.8899097,1.4210294,1.30180834386
521,-0.20587802,1.6701654,1.30102998905
522,-1.9276056,1.4358898,1.38099140822
523,0.3580326,3.352626,2.987257002
524,0.76211077,3.6107144,3.4619148906
525,-1.0511631,1.4017782,1.43709503875
526,-0.5400048,1.3855302,1.56535934851
527,0.61738783,3.562868,3.73680894791
528,1.4100182,3.6809804,3.76673471021
529,0.9317512,3.642718,3.66101790559
530,0.93090326,3.6425982,3.60229828018
531,1.1642163,3.6666973,3.81410016972
532,0.82772374,3.6252835,3.52362566281
533,0.9789781,3.6489398,3.5395322208
534,0.63425833,3.569938,3.24184057124
535,0.46952176,3.4733672,3.61116343909
536,1.0255816,3.6542852,3.65213744867
537,0.9601541,3.6465654,3.65090743174
538,1.1875057,3.6683886,3.7759743029
539,0.58360285,3.5471425,3.4139413181
540,1.152313,3.665796,3.5630513601
541,-0.53363645,1.3866003,3.51986636484
542,-0.7540224,1.3790988,1.30106727948
543,-1.642942,1.4327294,1.45568749374
544,-0.8656512,1.3865217,1.56825280597
545,0.09161395,2.6755028,2.86410257538
546,0.2710232,3.2036085,3.25392581014
547,0.9520102,3.6454961,3.61591699825
548,0.96320087,3.6469588,3.52201755421
549,0.9889913,3.6501498,3.68096246878
550,0.8150169,3.6227148,3.57422781784
551,1.0403025,3.6558318,3.79967833882
552,0.8468093,3.6289403,3.60535669044
553,1.0741959,3.6591628,3.72137709905
554,1.0660377,3.6583889,3.59113733547
555,0.866946,3.6325557,3.72519863681
556,0.90866405,3.639334,3.73555552741
557,0.8704595,3.6331623,3.45573416247
558,1.0550323,3.6573174,3.67628826263
559,1.0108085,3.6526678,3.79913743008
560,-0.26355854,1.5683558,1.72745312797
561,-0.4351568,1.4156823,1.6010681402
562,-1.6419213,1.4327067,1.85733239135
563,-1.0829659,1.4043212,1.3010311641
564,-0.7424136,1.3785458,1.53270331206
565,-0.34480882,1.4737562,1.30103088087
566,0.65832716,3.5792272,3.67584180742
567,0.12567362,2.798972,3.17916435521
568,-0.34407076,1.4744062,1.30046504635
569,-0.31789336,1.4997257,1.69617681481
570,-0.77754205,1.38038,1.47756160382
571,0.14830443,2.8756723,3.50822804894
572,-2.3199062,1.4327251,1.48750980569
573,0.26126117,3.1829484,3.25452649022
574,0.76196647,3.6106787,3.65752828376
575,0.49726838,3.4948957,3.56860497936
576,0.63349444,3.5696282,3.63124434317
577,0.8197445,3.6236832,3.60783038196
578,-3.139196,1.4151664,1.56339675633
579,-0.32219288,1.4952534,1.50429820714
580,-1.4379227,1.4261577,1.85380881412
581,-0.71915793,1.3776234,1.30102998408
582,-0.63741344,1.3770753,1.56543378863
583,-3.7373562,1.4018996,1.30069159766
584,-2.7061694,1.4252303,1.69930629409
585,-1.60479,1.4318135,1.42899332319
586,-4.1949973,1.3933872,1.59594849647
587,-0.048288375,2.1311896,1.76319712128
588,-2.7638247,1.4239355,1.30105995215
589,-0.401477,1.432858,1.30013266486
590,-1.6310813,1.4324588,1.30103067097
591,-1.2627442,1.4170476,1.30103000496
592,-0.8560591,1.3857807,1.3010290093
593,-2.5806828,1.4279333,1.30102999818
594,0.2945416,3.249879,3.25935494398
595,-4.098382,1.3950483,1.74667353809
596,-2.258201,1.4336188,1.30103027002
597,-1.5513391,1.4303029,1.30103069103
598,-0.14979434,1.803104,1.30103014886
599,-2.003821,1.435824,1.30103027416
600,-0.3123217,1.5057148,1.71052280906
601,0.3789399,3.3803241,3.2629031425
602,-2.053815,1.4356135,1.30102999484
603,-0.9898265,1.3967243,1.58706203176
604,-1.6612129,1.4331223,1.30138847724
605,-2.5332215,1.428902,1.57312540349
606,-1.4683847,1.4274014,1.30307358841
607,-5.3939285,1.3783671,1.30103001574
608,-4.0794506,1.3953823,1.30103000262
609,-3.02011,1.4179709,1.55279049782
610,-1.153784,1.4097042,1.30112708789
611,-0.8160557,1.3828539,1.3010098336
612,-0.8675032,1.3866662,1.30146295684
613,-1.816108,1.4353532,1.30102987679
614,-1.441647,1.426315,1.30103191728
615,-0.83781606,1.3844097,1.50201207622
616,-0.93598723,1.3922267,1.54645622612
617,-0.032580346,2.1902072,1.51744948356
618,0.4536429,3.4597595,3.09285963081
619,-1.8369594,1.4355159,1.30107604254
620,-1.6651525,1.4332031,1.31173637683
621,-0.98160094,1.3960375,1.30103190242
622,0.3675207,3.3655338,3.14000900734
623,-3.8717048,1.3992329,1.30103636902
624,0.3518396,3.3438852,3.32336118008
625,-1.0957098,1.4053204,1.30102997424
626,0.35817146,3.3528192,2.96600889935
627,-2.2387452,1.4338762,1.30103018261
628,0.71099114,3.5967386,3.50379069785
629,-3.970389,1.3973619,1.3010309664
630,-0.5440247,1.3848946,1.30102999289
631,-1.1633809,1.4103994,1.473557339
632,-0.41807207,1.4238209,1.29942353844
633,-1.3267372,1.4207673,1.39890558081
634,-2.5223799,1.4291184,1.30629083653
635,0.04545757,2.4970636,2.96476342751
636,-3.3007088,1.411409,1.30116539162
637,-1.9627831,1.4358999,1.63434183682
638,-1.811209,1.4353105,1.30103216462
639,-2.4398737,1.4306954,1.30103007511
640,-2.502509,1.4295096,1.30103002342
641,-2.5006409,1.4295462,1.70601185325
642,1.0495389,3.6567702,3.70160345726
643,0.34517455,3.3341901,3.25410604988
644,1.0244639,3.6541653,3.62770237065
645,-2.141026,1.4349664,1.49189202796
646,-0.34072506,1.4773954,1.30102998302
647,-0.5266768,1.3878611,1.30103092733
648,-1.0490274,1.4016052,1.29621292172
649,0.62224764,3.564955,3.76406696884
650,-0.89060205,1.3885005,1.64038245632
651,0.35538918,3.348926,3.4221531282
652,0.5538437,3.5313058,3.4182654611
653,0.6819457,3.5875223,3.53021889009
654,0.7060729,3.595249,3.54969467847
655,1.0269227,3.6544292,3.52968329859
656,-1.7116497,1.434058,1.30103054687
657,0.5781994,3.5444143,3.70358318616
658,0.94060904,3.643954,3.71850896166
